id,smoking
257091,0.76
257092,0.78
257093,0.02
257094,0.48
257095,1.0
257096,0.47
257097,0.65
257098,0.35
257099,0.85
257100,0.72
257101,0.62
257102,0.36
257103,0.57
257104,0.38
257105,0.71
257106,0.04
257107,0.73
257108,0.63
257109,0.49
257110,0.38
257111,0.2
257112,0.64
257113,0.23
257114,0.19
257115,0.46
257116,0.83
257117,0.98
257118,0.79
257119,0.14
257120,0.87
257121,0.47
257122,0.37
257123,0.25
257124,0.4
257125,0.25
257126,0.7
257127,0.9
257128,0.27
257129,0.2
257130,0.09
257131,0.13
257132,0.53
257133,0.45
257134,0.04
257135,0.07
257136,0.02
257137,0.42
257138,0.2
257139,0.29
257140,0.04
257141,0.72
257142,0.66
257143,0.17
257144,0.32
257145,0.41
257146,0.67
257147,0.55
257148,0.26
257149,0.24
257150,0.08
257151,0.11
257152,0.58
257153,0.79
257154,0.19
257155,0.51
257156,0.83
257157,0.12
257158,0.05
257159,0.15
257160,0.18
257161,0.62
257162,0.85
257163,0.14
257164,0.45
257165,0.52
257166,0.22
257167,0.71
257168,0.15
257169,0.66
257170,0.1
257171,0.6
257172,0.15
257173,0.58
257174,0.11
257175,0.53
257176,0.45
257177,0.54
257178,0.37
257179,0.61
257180,0.31
257181,0.12
257182,0.8
257183,0.09
257184,0.87
257185,0.45
257186,0.22
257187,0.74
257188,0.71
257189,0.49
257190,0.81
257191,0.07
257192,0.62
257193,0.65
257194,0.13
257195,0.83
257196,0.07
257197,0.44
257198,0.08
257199,0.7
257200,0.28
257201,0.77
257202,0.05
257203,0.62
257204,0.41
257205,0.18
257206,0.47
257207,0.69
257208,0.25
257209,0.62
257210,0.69
257211,0.65
257212,0.18
257213,0.1
257214,0.28
257215,0.36
257216,0.91
257217,0.11
257218,0.7
257219,0.45
257220,0.1
257221,0.06
257222,0.23
257223,0.07
257224,0.94
257225,0.59
257226,0.69
257227,0.5
257228,0.12
257229,0.21
257230,0.08
257231,0.71
257232,0.8
257233,0.22
257234,0.17
257235,0.04
257236,0.39
257237,0.14
257238,0.78
257239,0.12
257240,0.17
257241,0.11
257242,0.22
257243,0.03
257244,0.13
257245,0.54
257246,0.47
257247,0.3
257248,0.78
257249,0.05
257250,0.04
257251,0.53
257252,0.75
257253,0.47
257254,0.53
257255,0.13
257256,0.29
257257,0.53
257258,0.55
257259,0.71
257260,0.15
257261,0.49
257262,0.1
257263,0.79
257264,0.35
257265,0.04
257266,0.53
257267,0.4
257268,0.38
257269,0.52
257270,0.63
257271,0.71
257272,0.21
257273,0.1
257274,0.68
257275,0.73
257276,0.93
257277,0.27
257278,0.36
257279,0.66
257280,0.65
257281,0.68
257282,1.0
257283,0.76
257284,0.79
257285,0.63
257286,0.04
257287,0.64
257288,0.74
257289,0.69
257290,0.66
257291,0.34
257292,0.88
257293,0.05
257294,0.12
257295,0.3
257296,0.07
257297,0.63
257298,0.7
257299,0.58
257300,0.69
257301,0.22
257302,0.74
257303,0.59
257304,0.43
257305,0.06
257306,0.04
257307,0.18
257308,0.27
257309,0.09
257310,0.19
257311,0.28
257312,0.17
257313,0.28
257314,0.93
257315,0.18
257316,0.34
257317,0.25
257318,0.22
257319,0.32
257320,0.78
257321,0.39
257322,0.64
257323,0.15
257324,0.28
257325,0.69
257326,0.37
257327,0.37
257328,0.37
257329,0.74
257330,0.44
257331,0.47
257332,0.67
257333,0.63
257334,0.86
257335,0.51
257336,0.24
257337,0.16
257338,0.36
257339,0.03
257340,0.44
257341,0.49
257342,0.83
257343,0.16
257344,0.08
257345,0.51
257346,0.5
257347,0.24
257348,0.4
257349,0.36
257350,0.63
257351,0.06
257352,0.86
257353,0.31
257354,0.84
257355,0.07
257356,0.68
257357,0.08
257358,0.75
257359,0.18
257360,0.38
257361,0.39
257362,0.54
257363,0.14
257364,0.53
257365,0.14
257366,0.26
257367,0.03
257368,0.41
257369,0.8
257370,0.85
257371,0.16
257372,0.4
257373,0.21
257374,0.19
257375,0.6
257376,0.01
257377,0.83
257378,0.71
257379,0.59
257380,0.94
257381,0.14
257382,0.62
257383,0.24
257384,0.46
257385,0.17
257386,0.2
257387,0.19
257388,0.46
257389,0.27
257390,0.71
257391,0.33
257392,0.28
257393,0.32
257394,0.34
257395,0.44
257396,0.08
257397,0.69
257398,0.45
257399,0.82
257400,0.19
257401,0.16
257402,0.1
257403,0.31
257404,0.68
257405,0.26
257406,0.45
257407,0.39
257408,0.83
257409,0.13
257410,0.34
257411,0.14
257412,0.86
257413,0.78
257414,0.71
257415,0.75
257416,0.67
257417,0.95
257418,0.06
257419,0.25
257420,0.5
257421,0.76
257422,0.19
257423,0.98
257424,0.59
257425,0.34
257426,0.05
257427,0.11
257428,0.47
257429,0.45
257430,0.1
257431,0.5
257432,0.37
257433,0.5
257434,0.8
257435,0.45
257436,0.79
257437,0.26
257438,0.15
257439,0.81
257440,0.93
257441,0.1
257442,0.33
257443,0.58
257444,0.36
257445,0.13
257446,0.08
257447,0.95
257448,0.14
257449,0.49
257450,0.43
257451,0.49
257452,0.06
257453,0.26
257454,0.12
257455,0.86
257456,0.09
257457,0.39
257458,0.18
257459,0.24
257460,0.24
257461,0.51
257462,0.17
257463,0.6
257464,0.2
257465,0.19
257466,0.73
257467,0.59
257468,0.09
257469,0.1
257470,0.68
257471,0.28
257472,0.45
257473,0.79
257474,0.32
257475,0.16
257476,0.22
257477,0.28
257478,0.58
257479,0.72
257480,0.44
257481,0.29
257482,0.17
257483,0.11
257484,0.63
257485,0.83
257486,0.5
257487,0.45
257488,0.6
257489,0.91
257490,0.49
257491,0.58
257492,0.23
257493,0.74
257494,0.75
257495,0.85
257496,0.66
257497,0.59
257498,0.81
257499,0.81
257500,0.66
257501,0.64
257502,0.63
257503,0.59
257504,0.55
257505,0.66
257506,0.83
257507,0.8
257508,0.13
257509,0.51
257510,0.83
257511,0.22
257512,0.56
257513,0.11
257514,0.98
257515,0.47
257516,0.38
257517,0.6
257518,0.25
257519,0.11
257520,0.69
257521,0.08
257522,0.11
257523,0.08
257524,0.69
257525,0.16
257526,0.54
257527,0.6
257528,0.76
257529,0.09
257530,0.61
257531,0.15
257532,0.12
257533,0.47
257534,0.72
257535,0.84
257536,0.09
257537,0.78
257538,0.71
257539,0.88
257540,0.87
257541,0.67
257542,0.43
257543,0.68
257544,0.58
257545,0.95
257546,0.38
257547,0.13
257548,0.99
257549,0.42
257550,0.68
257551,0.73
257552,0.75
257553,0.24
257554,0.58
257555,0.98
257556,0.08
257557,0.39
257558,0.99
257559,0.5
257560,0.76
257561,0.81
257562,0.68
257563,0.94
257564,0.53
257565,0.81
257566,0.79
257567,0.57
257568,0.57
257569,0.28
257570,0.78
257571,0.35
257572,0.79
257573,0.07
257574,0.32
257575,0.24
257576,0.17
257577,0.59
257578,0.31
257579,0.49
257580,0.17
257581,0.03
257582,0.7
257583,1.0
257584,0.33
257585,0.77
257586,0.7
257587,0.13
257588,0.05
257589,0.52
257590,0.66
257591,0.58
257592,0.44
257593,0.46
257594,0.85
257595,0.65
257596,0.18
257597,0.73
257598,0.71
257599,0.81
257600,0.05
257601,0.34
257602,0.25
257603,0.23
257604,0.63
257605,0.08
257606,0.82
257607,0.12
257608,0.07
257609,0.69
257610,0.22
257611,0.54
257612,0.69
257613,0.23
257614,0.46
257615,0.68
257616,0.63
257617,0.92
257618,0.11
257619,0.3
257620,0.62
257621,0.69
257622,0.65
257623,0.08
257624,0.83
257625,0.1
257626,0.19
257627,0.74
257628,0.69
257629,0.16
257630,0.69
257631,0.43
257632,0.79
257633,0.05
257634,0.55
257635,0.55
257636,0.46
257637,0.77
257638,0.84
257639,0.15
257640,0.19
257641,0.79
257642,0.04
257643,0.78
257644,0.09
257645,0.06
257646,0.38
257647,0.83
257648,0.61
257649,0.57
257650,0.84
257651,0.87
257652,0.7
257653,0.83
257654,0.23
257655,0.51
257656,0.15
257657,0.22
257658,0.86
257659,0.33
257660,0.36
257661,0.31
257662,0.05
257663,0.11
257664,0.39
257665,0.76
257666,0.06
257667,0.76
257668,0.8
257669,0.49
257670,0.12
257671,0.38
257672,0.42
257673,0.43
257674,0.12
257675,0.26
257676,0.66
257677,0.13
257678,0.59
257679,0.19
257680,0.2
257681,0.15
257682,0.52
257683,0.03
257684,0.41
257685,0.7
257686,0.38
257687,0.1
257688,0.25
257689,0.56
257690,0.53
257691,0.78
257692,0.66
257693,0.96
257694,0.87
257695,0.4
257696,0.88
257697,0.08
257698,0.79
257699,0.25
257700,0.76
257701,0.42
257702,0.64
257703,0.23
257704,0.26
257705,0.27
257706,0.9
257707,0.77
257708,0.85
257709,0.46
257710,0.9
257711,0.5
257712,0.55
257713,0.17
257714,0.57
257715,0.15
257716,0.68
257717,0.34
257718,0.2
257719,0.69
257720,0.31
257721,0.3
257722,0.56
257723,0.1
257724,0.08
257725,0.38
257726,0.2
257727,0.58
257728,0.71
257729,0.31
257730,0.27
257731,0.24
257732,0.46
257733,0.62
257734,0.12
257735,0.52
257736,0.15
257737,0.07
257738,0.44
257739,0.53
257740,0.38
257741,0.12
257742,0.36
257743,0.17
257744,0.73
257745,0.81
257746,0.35
257747,0.5
257748,0.61
257749,0.83
257750,0.24
257751,0.22
257752,0.13
257753,0.69
257754,0.08
257755,0.03
257756,0.05
257757,0.48
257758,0.21
257759,0.27
257760,0.12
257761,0.54
257762,0.94
257763,0.56
257764,0.35
257765,0.4
257766,0.13
257767,0.17
257768,0.66
257769,0.18
257770,0.02
257771,0.4
257772,0.08
257773,0.43
257774,0.89
257775,0.48
257776,0.66
257777,0.48
257778,0.85
257779,0.71
257780,0.13
257781,0.37
257782,0.72
257783,0.47
257784,0.34
257785,0.55
257786,0.23
257787,0.35
257788,0.45
257789,0.03
257790,0.56
257791,0.59
257792,0.21
257793,0.21
257794,0.61
257795,0.41
257796,0.04
257797,0.78
257798,0.37
257799,0.14
257800,0.98
257801,0.52
257802,0.7
257803,0.63
257804,0.3
257805,0.03
257806,0.17
257807,0.34
257808,0.34
257809,0.39
257810,0.51
257811,0.04
257812,0.31
257813,0.11
257814,0.47
257815,0.87
257816,0.05
257817,0.16
257818,0.87
257819,0.45
257820,0.76
257821,0.08
257822,0.87
257823,0.92
257824,0.81
257825,0.7
257826,0.82
257827,0.4
257828,0.92
257829,0.3
257830,0.91
257831,0.23
257832,0.37
257833,0.37
257834,0.59
257835,0.22
257836,0.04
257837,0.16
257838,0.57
257839,0.85
257840,0.06
257841,0.6
257842,0.34
257843,0.7
257844,0.25
257845,0.61
257846,0.09
257847,0.49
257848,0.26
257849,0.08
257850,0.56
257851,0.07
257852,0.12
257853,0.63
257854,0.3
257855,0.26
257856,0.59
257857,0.1
257858,0.09
257859,0.46
257860,0.6
257861,0.18
257862,0.13
257863,0.07
257864,0.78
257865,0.82
257866,0.61
257867,0.39
257868,0.32
257869,0.97
257870,0.45
257871,0.22
257872,0.64
257873,0.72
257874,0.36
257875,0.34
257876,0.55
257877,0.42
257878,0.64
257879,0.34
257880,0.72
257881,0.72
257882,0.28
257883,0.82
257884,0.88
257885,0.59
257886,0.37
257887,0.08
257888,0.62
257889,0.15
257890,0.27
257891,0.1
257892,0.1
257893,0.51
257894,0.98
257895,0.12
257896,0.51
257897,0.1
257898,0.37
257899,0.69
257900,0.45
257901,0.07
257902,0.06
257903,0.35
257904,0.68
257905,0.23
257906,0.47
257907,0.87
257908,0.07
257909,0.6
257910,0.1
257911,0.09
257912,0.06
257913,0.74
257914,0.43
257915,0.7
257916,0.64
257917,0.55
257918,0.26
257919,0.38
257920,0.41
257921,0.46
257922,0.4
257923,0.35
257924,0.86
257925,0.1
257926,0.9
257927,0.89
257928,0.48
257929,0.63
257930,0.25
257931,0.41
257932,0.89
257933,0.06
257934,0.03
257935,0.54
257936,0.38
257937,0.43
257938,0.69
257939,0.6
257940,0.49
257941,0.13
257942,0.6
257943,0.89
257944,0.67
257945,0.8
257946,0.04
257947,0.01
257948,0.23
257949,0.43
257950,0.45
257951,0.4
257952,0.91
257953,0.59
257954,0.77
257955,0.14
257956,0.38
257957,0.23
257958,0.05
257959,0.24
257960,0.57
257961,0.72
257962,0.46
257963,0.72
257964,0.78
257965,0.61
257966,0.76
257967,0.47
257968,0.59
257969,0.29
257970,0.12
257971,0.32
257972,0.59
257973,0.35
257974,0.7
257975,0.63
257976,0.95
257977,0.07
257978,0.27
257979,0.22
257980,0.2
257981,0.24
257982,0.6
257983,0.86
257984,0.05
257985,0.81
257986,0.13
257987,0.65
257988,0.61
257989,0.38
257990,0.71
257991,0.72
257992,0.88
257993,0.6
257994,0.09
257995,0.31
257996,0.84
257997,0.04
257998,0.79
257999,0.59
258000,0.75
258001,1.0
258002,0.07
258003,0.75
258004,0.34
258005,0.18
258006,0.46
258007,0.6
258008,0.82
258009,0.63
258010,0.16
258011,0.03
258012,0.31
258013,0.82
258014,0.61
258015,0.05
258016,0.51
258017,0.31
258018,0.52
258019,0.6
258020,0.44
258021,0.45
258022,0.18
258023,0.95
258024,0.19
258025,0.65
258026,0.35
258027,0.55
258028,0.42
258029,0.66
258030,0.4
258031,0.58
258032,0.03
258033,0.32
258034,0.45
258035,0.11
258036,0.08
258037,0.73
258038,0.77
258039,0.84
258040,0.99
258041,0.42
258042,0.54
258043,0.28
258044,0.11
258045,0.16
258046,0.78
258047,0.24
258048,0.53
258049,0.51
258050,0.42
258051,0.6
258052,0.29
258053,0.15
258054,0.23
258055,0.72
258056,0.9
258057,0.17
258058,0.92
258059,0.06
258060,0.86
258061,0.66
258062,0.05
258063,0.91
258064,0.11
258065,0.45
258066,0.56
258067,0.78
258068,0.42
258069,0.91
258070,0.72
258071,0.53
258072,0.09
258073,0.51
258074,0.16
258075,0.63
258076,0.44
258077,0.26
258078,0.64
258079,0.71
258080,0.49
258081,0.25
258082,0.17
258083,0.89
258084,0.85
258085,0.26
258086,0.07
258087,0.66
258088,0.14
258089,0.62
258090,0.15
258091,0.63
258092,0.2
258093,0.55
258094,0.08
258095,0.02
258096,0.49
258097,0.47
258098,0.69
258099,0.56
258100,0.48
258101,0.1
258102,0.13
258103,0.45
258104,0.17
258105,0.81
258106,0.85
258107,0.14
258108,0.17
258109,0.07
258110,0.51
258111,0.82
258112,0.12
258113,0.11
258114,0.49
258115,0.32
258116,0.23
258117,0.2
258118,0.43
258119,0.43
258120,0.57
258121,0.86
258122,0.48
258123,0.46
258124,0.25
258125,0.78
258126,0.35
258127,0.74
258128,0.17
258129,0.33
258130,0.07
258131,0.39
258132,0.03
258133,0.42
258134,0.35
258135,0.15
258136,0.59
258137,0.1
258138,0.57
258139,0.05
258140,0.63
258141,0.8
258142,0.46
258143,0.75
258144,0.33
258145,0.08
258146,0.66
258147,0.07
258148,0.36
258149,0.23
258150,0.59
258151,0.51
258152,0.19
258153,0.75
258154,0.4
258155,0.38
258156,0.21
258157,0.49
258158,0.61
258159,0.04
258160,0.19
258161,0.21
258162,0.3
258163,0.3
258164,0.6
258165,0.67
258166,0.42
258167,0.71
258168,0.26
258169,0.58
258170,0.03
258171,0.11
258172,0.43
258173,0.14
258174,0.76
258175,0.24
258176,0.5
258177,0.55
258178,0.12
258179,0.36
258180,0.34
258181,0.69
258182,0.75
258183,0.51
258184,0.47
258185,0.85
258186,0.53
258187,0.11
258188,0.28
258189,0.44
258190,0.59
258191,0.15
258192,0.04
258193,0.49
258194,0.06
258195,0.23
258196,0.53
258197,0.55
258198,0.62
258199,0.08
258200,0.31
258201,0.11
258202,0.94
258203,0.36
258204,0.1
258205,0.21
258206,0.59
258207,0.14
258208,0.67
258209,0.54
258210,0.85
258211,0.85
258212,0.54
258213,0.53
258214,0.72
258215,0.16
258216,0.66
258217,0.47
258218,0.61
258219,0.2
258220,0.16
258221,0.19
258222,1.0
258223,0.34
258224,0.23
258225,0.71
258226,0.26
258227,0.93
258228,0.07
258229,0.1
258230,0.61
258231,0.09
258232,0.64
258233,0.32
258234,0.1
258235,0.61
258236,0.55
258237,0.48
258238,0.74
258239,0.79
258240,0.1
258241,0.03
258242,0.04
258243,0.86
258244,0.65
258245,0.38
258246,0.15
258247,0.74
258248,0.5
258249,0.09
258250,0.65
258251,0.84
258252,0.19
258253,0.55
258254,0.59
258255,0.15
258256,0.4
258257,0.44
258258,0.12
258259,0.76
258260,0.29
258261,0.71
258262,0.31
258263,0.17
258264,0.83
258265,0.06
258266,0.76
258267,0.41
258268,0.13
258269,0.66
258270,0.15
258271,0.33
258272,0.31
258273,0.91
258274,0.24
258275,0.85
258276,0.5
258277,0.6
258278,0.16
258279,0.43
258280,0.42
258281,0.52
258282,0.33
258283,0.43
258284,0.63
258285,0.92
258286,0.53
258287,0.26
258288,0.68
258289,0.19
258290,0.11
258291,0.24
258292,0.59
258293,0.57
258294,0.19
258295,0.04
258296,0.18
258297,0.61
258298,0.58
258299,0.51
258300,0.16
258301,0.87
258302,0.53
258303,0.28
258304,0.1
258305,0.41
258306,0.31
258307,0.64
258308,0.72
258309,0.57
258310,0.52
258311,0.11
258312,0.19
258313,0.88
258314,0.96
258315,0.41
258316,0.55
258317,0.67
258318,0.02
258319,0.22
258320,0.08
258321,0.1
258322,0.42
258323,0.28
258324,0.67
258325,0.54
258326,0.71
258327,0.18
258328,0.19
258329,0.69
258330,0.21
258331,0.4
258332,0.07
258333,0.59
258334,0.19
258335,0.19
258336,0.48
258337,0.61
258338,0.31
258339,0.16
258340,0.11
258341,0.44
258342,0.14
258343,0.24
258344,0.25
258345,0.29
258346,0.52
258347,0.74
258348,0.6
258349,0.23
258350,0.49
258351,0.54
258352,0.57
258353,0.08
258354,0.3
258355,0.34
258356,0.81
258357,0.74
258358,0.73
258359,0.04
258360,0.15
258361,0.59
258362,0.36
258363,0.08
258364,0.69
258365,0.54
258366,0.55
258367,0.48
258368,0.16
258369,0.63
258370,0.66
258371,0.12
258372,0.73
258373,0.83
258374,0.69
258375,0.58
258376,0.5
258377,0.08
258378,0.2
258379,0.26
258380,0.36
258381,0.6
258382,0.26
258383,0.08
258384,0.07
258385,0.05
258386,0.04
258387,0.85
258388,0.15
258389,0.04
258390,0.68
258391,0.08
258392,0.64
258393,0.43
258394,0.95
258395,0.61
258396,0.7
258397,0.18
258398,0.98
258399,0.63
258400,0.19
258401,0.63
258402,0.24
258403,0.89
258404,0.23
258405,0.62
258406,0.6
258407,0.51
258408,0.46
258409,0.4
258410,0.88
258411,0.46
258412,0.11
258413,0.35
258414,0.59
258415,0.47
258416,0.26
258417,0.92
258418,0.96
258419,0.03
258420,0.95
258421,0.6
258422,0.82
258423,0.36
258424,0.71
258425,0.69
258426,0.13
258427,0.16
258428,0.64
258429,0.68
258430,0.15
258431,0.42
258432,0.47
258433,0.06
258434,0.62
258435,0.06
258436,0.15
258437,0.55
258438,0.03
258439,0.04
258440,0.9
258441,0.91
258442,0.1
258443,0.48
258444,0.35
258445,0.08
258446,0.08
258447,0.54
258448,0.38
258449,0.25
258450,0.91
258451,0.6
258452,0.17
258453,0.82
258454,0.32
258455,0.74
258456,0.6
258457,0.54
258458,0.93
258459,0.16
258460,0.06
258461,0.31
258462,0.93
258463,0.74
258464,0.16
258465,0.82
258466,0.89
258467,0.58
258468,0.46
258469,0.8
258470,0.79
258471,0.61
258472,0.35
258473,0.74
258474,0.16
258475,0.83
258476,0.29
258477,0.21
258478,0.27
258479,0.1
258480,0.66
258481,0.36
258482,0.62
258483,0.85
258484,0.31
258485,0.04
258486,0.03
258487,0.16
258488,0.43
258489,0.16
258490,0.13
258491,0.24
258492,0.11
258493,0.12
258494,0.65
258495,0.59
258496,0.54
258497,0.43
258498,0.31
258499,0.85
258500,0.46
258501,0.43
258502,0.54
258503,0.78
258504,0.77
258505,0.64
258506,0.71
258507,0.79
258508,0.31
258509,0.61
258510,0.07
258511,0.02
258512,0.57
258513,0.35
258514,0.15
258515,0.1
258516,0.65
258517,0.3
258518,0.68
258519,0.15
258520,0.16
258521,0.46
258522,0.85
258523,0.5
258524,0.56
258525,0.91
258526,0.87
258527,0.08
258528,0.4
258529,0.2
258530,0.09
258531,0.89
258532,0.16
258533,0.29
258534,0.68
258535,0.07
258536,0.83
258537,0.04
258538,0.12
258539,0.34
258540,0.84
258541,0.47
258542,0.18
258543,0.56
258544,0.07
258545,0.73
258546,0.67
258547,0.78
258548,0.22
258549,0.6
258550,0.98
258551,0.31
258552,0.08
258553,0.85
258554,0.45
258555,0.89
258556,0.79
258557,0.09
258558,0.23
258559,0.36
258560,0.73
258561,0.86
258562,0.41
258563,0.69
258564,0.84
258565,0.38
258566,0.04
258567,0.6
258568,0.59
258569,0.68
258570,0.96
258571,0.87
258572,0.5
258573,0.51
258574,0.63
258575,0.5
258576,0.47
258577,0.06
258578,0.37
258579,0.87
258580,0.49
258581,0.04
258582,0.52
258583,0.52
258584,0.46
258585,0.08
258586,0.57
258587,0.16
258588,0.41
258589,0.58
258590,0.49
258591,0.77
258592,0.24
258593,0.04
258594,0.37
258595,0.1
258596,0.04
258597,0.7
258598,0.78
258599,0.4
258600,0.91
258601,0.87
258602,0.7
258603,0.16
258604,0.75
258605,0.65
258606,0.61
258607,0.19
258608,0.83
258609,0.51
258610,0.55
258611,0.85
258612,0.11
258613,0.81
258614,0.05
258615,0.1
258616,0.13
258617,0.21
258618,0.8
258619,0.3
258620,0.04
258621,0.37
258622,0.33
258623,0.07
258624,0.76
258625,0.57
258626,0.35
258627,0.11
258628,0.81
258629,0.48
258630,0.73
258631,0.91
258632,0.05
258633,0.27
258634,0.8
258635,0.13
258636,0.87
258637,0.13
258638,0.9
258639,0.27
258640,0.14
258641,0.15
258642,0.95
258643,0.71
258644,0.06
258645,0.51
258646,0.76
258647,0.1
258648,0.16
258649,0.88
258650,0.5
258651,0.24
258652,0.36
258653,0.25
258654,0.2
258655,0.82
258656,0.17
258657,0.18
258658,0.16
258659,0.61
258660,0.7
258661,0.09
258662,0.46
258663,0.78
258664,0.16
258665,0.26
258666,0.52
258667,0.16
258668,0.67
258669,0.12
258670,0.13
258671,0.5
258672,0.29
258673,0.06
258674,0.81
258675,0.65
258676,0.55
258677,0.76
258678,0.34
258679,0.2
258680,0.33
258681,0.07
258682,0.36
258683,0.46
258684,0.03
258685,0.68
258686,0.66
258687,0.11
258688,0.15
258689,0.21
258690,0.72
258691,0.71
258692,0.22
258693,0.71
258694,0.88
258695,0.04
258696,0.86
258697,0.79
258698,0.86
258699,0.49
258700,0.64
258701,0.38
258702,0.13
258703,0.82
258704,0.73
258705,0.65
258706,0.3
258707,0.18
258708,0.15
258709,0.22
258710,0.42
258711,0.59
258712,0.52
258713,0.66
258714,0.19
258715,0.38
258716,0.08
258717,0.72
258718,0.08
258719,0.22
258720,0.42
258721,0.45
258722,0.57
258723,0.08
258724,0.73
258725,0.41
258726,0.73
258727,0.15
258728,0.63
258729,0.29
258730,0.19
258731,0.17
258732,0.44
258733,0.97
258734,0.69
258735,0.6
258736,0.25
258737,0.16
258738,0.31
258739,0.69
258740,0.44
258741,0.12
258742,0.13
258743,1.0
258744,0.74
258745,0.56
258746,0.63
258747,0.25
258748,0.01
258749,0.09
258750,0.23
258751,0.05
258752,0.43
258753,0.62
258754,0.22
258755,0.64
258756,0.78
258757,0.64
258758,0.47
258759,0.48
258760,0.19
258761,0.82
258762,0.68
258763,0.65
258764,0.63
258765,0.67
258766,0.65
258767,0.11
258768,0.07
258769,0.94
258770,0.53
258771,0.71
258772,0.14
258773,0.26
258774,0.13
258775,0.1
258776,0.66
258777,0.49
258778,0.09
258779,0.56
258780,0.33
258781,0.1
258782,0.78
258783,0.03
258784,0.43
258785,0.63
258786,0.1
258787,0.64
258788,0.73
258789,0.21
258790,0.86
258791,0.85
258792,0.11
258793,0.78
258794,0.28
258795,0.39
258796,0.18
258797,0.41
258798,0.04
258799,0.53
258800,0.04
258801,0.62
258802,0.64
258803,0.23
258804,0.3
258805,0.16
258806,0.77
258807,0.54
258808,0.71
258809,0.07
258810,0.35
258811,0.65
258812,0.75
258813,0.66
258814,0.24
258815,0.18
258816,0.6
258817,0.58
258818,0.07
258819,0.18
258820,0.54
258821,0.14
258822,0.73
258823,0.86
258824,0.49
258825,0.62
258826,0.06
258827,0.09
258828,0.43
258829,0.75
258830,0.06
258831,0.05
258832,0.65
258833,0.48
258834,0.63
258835,0.49
258836,0.43
258837,0.66
258838,0.71
258839,0.33
258840,0.97
258841,0.9
258842,0.52
258843,0.42
258844,0.72
258845,0.91
258846,0.69
258847,0.38
258848,0.09
258849,0.54
258850,0.13
258851,0.4
258852,0.78
258853,0.15
258854,0.43
258855,0.37
258856,0.46
258857,0.23
258858,0.63
258859,0.54
258860,0.58
258861,0.67
258862,0.26
258863,0.08
258864,0.24
258865,0.13
258866,0.1
258867,0.55
258868,0.29
258869,0.63
258870,0.81
258871,0.98
258872,0.45
258873,0.33
258874,0.79
258875,0.45
258876,0.64
258877,0.35
258878,0.7
258879,0.74
258880,0.67
258881,0.84
258882,0.81
258883,0.54
258884,0.13
258885,0.23
258886,0.55
258887,0.38
258888,0.54
258889,0.76
258890,0.11
258891,0.71
258892,0.21
258893,0.72
258894,0.31
258895,0.63
258896,0.1
258897,0.1
258898,0.21
258899,0.16
258900,0.26
258901,0.49
258902,0.51
258903,0.51
258904,0.83
258905,0.51
258906,0.83
258907,0.04
258908,0.54
258909,0.93
258910,0.02
258911,0.62
258912,0.14
258913,0.33
258914,0.24
258915,0.71
258916,0.91
258917,0.67
258918,0.32
258919,0.49
258920,0.32
258921,0.16
258922,0.2
258923,0.5
258924,0.46
258925,0.45
258926,0.76
258927,0.17
258928,0.52
258929,0.48
258930,0.05
258931,0.6
258932,0.08
258933,0.54
258934,0.1
258935,0.73
258936,0.11
258937,0.1
258938,0.63
258939,0.41
258940,0.27
258941,0.02
258942,0.44
258943,0.25
258944,0.3
258945,0.46
258946,0.62
258947,0.64
258948,0.84
258949,0.04
258950,0.69
258951,0.98
258952,0.06
258953,0.18
258954,0.06
258955,0.72
258956,0.59
258957,0.29
258958,0.65
258959,0.03
258960,0.08
258961,0.25
258962,0.1
258963,0.55
258964,0.49
258965,0.8
258966,0.44
258967,0.14
258968,0.65
258969,0.46
258970,0.37
258971,0.56
258972,0.19
258973,0.6
258974,0.48
258975,0.11
258976,0.04
258977,0.91
258978,0.1
258979,0.62
258980,0.17
258981,0.12
258982,0.08
258983,0.1
258984,0.43
258985,0.29
258986,0.55
258987,0.19
258988,0.11
258989,0.1
258990,0.56
258991,0.21
258992,0.19
258993,0.26
258994,0.47
258995,0.48
258996,0.92
258997,0.1
258998,0.73
258999,0.94
259000,0.64
259001,0.63
259002,0.74
259003,0.13
259004,0.54
259005,0.6
259006,0.14
259007,0.42
259008,0.37
259009,0.09
259010,0.26
259011,0.19
259012,0.48
259013,0.05
259014,0.4
259015,0.53
259016,0.37
259017,0.37
259018,0.84
259019,0.22
259020,0.08
259021,0.12
259022,0.87
259023,0.74
259024,0.23
259025,0.09
259026,0.09
259027,0.07
259028,0.63
259029,0.94
259030,0.4
259031,0.2
259032,0.14
259033,0.66
259034,0.94
259035,0.98
259036,0.44
259037,0.85
259038,0.37
259039,0.37
259040,0.31
259041,0.9
259042,0.71
259043,0.73
259044,0.24
259045,0.43
259046,0.37
259047,0.13
259048,0.17
259049,0.18
259050,0.13
259051,0.63
259052,0.12
259053,0.74
259054,0.07
259055,0.18
259056,0.42
259057,0.16
259058,0.9
259059,0.43
259060,0.18
259061,0.15
259062,0.93
259063,0.56
259064,0.15
259065,0.17
259066,0.25
259067,0.46
259068,0.24
259069,0.63
259070,0.26
259071,0.82
259072,0.74
259073,0.22
259074,0.25
259075,0.98
259076,0.74
259077,0.08
259078,0.76
259079,0.03
259080,0.3
259081,0.68
259082,0.89
259083,0.35
259084,0.19
259085,0.58
259086,0.71
259087,0.69
259088,0.12
259089,0.04
